,lat,lon,temp,pressure,humidity,dew_point,uvi,clouds,wind_speed,wind_deg,wind_gust,probability
0,51.7098,0.821,286.81,1017.0,58.0,278.71,0.0,0.0,7.2,290.0,16.3,1
0,53.5316,-1.7312,282.12,1018.0,81.0,279.04,0.0,96.0,9.66,292.0,21.5,1
0,54.886,-1.9144,281.96,1014.0,72.0,277.2,0.0,96.0,12.6,293.0,23.58,1
0,52.6338,-3.4569,282.51,1022.0,81.0,279.42,0.0,83.0,9.74,292.0,18.84,1
0,52.4285,-3.3324,282.63,1022.0,85.0,280.24,0.0,87.0,10.42,296.0,18.67,1
0,50.6849,-4.6103,282.17,1028.0,91.0,280.78,0.09,100.0,8.91,295.0,14.64,1
0,53.738,-0.8114,284.15,1015.0,76.0,280.09,0.0,93.0,4.92,148.0,9.39,1
0,51.8092,1.1109,286.15,1016.0,62.0,279.05,0.0,93.0,4.92,289.0,11.18,1
0,53.6335,-2.7803,283.71,1019.0,84.0,281.12,0.0,40.0,10.29,290.0,15.43,1
0,53.6681,-2.1117,281.63,1019.0,85.0,279.26,0.0,94.0,3.13,285.0,8.05,1
0,52.3012,-0.5366,285.47,1019.0,63.0,278.64,0.0,98.0,4.02,327.0,9.83,1
0,55.2152,-1.5572,283.63,1007.0,55.0,274.98,0.0,98.0,4.92,302.0,9.39,1
0,53.8737,-0.3609,284.25,1013.0,52.0,274.78,0.0,100.0,6.17,270.0,16.3,1
0,51.7317,-3.3055,282.33,1023.0,78.0,278.7,0.04,100.0,9.98,302.0,17.83,1
0,50.8992,-4.355,282.57,1027.0,91.0,281.18,0.08,100.0,8.92,290.0,15.31,1
0,57.5373,-3.363,278.23,1010.0,76.0,274.36,0.0,75.0,15.95,280.0,22.64,1
0,51.0064,-3.6946,283.04,1025.0,90.0,281.48,0.09,98.0,8.54,299.0,16.57,1
0,54.976,-7.0296,282.59,1021.0,82.0,279.68,0.1,40.0,7.72,280.0,16.3,1
0,54.3929,-7.5174,282.58,1023.0,84.0,280.02,0.12,84.0,5.45,290.0,13.74,1
0,54.9705,-7.0348,282.6,1021.0,82.0,279.69,0.1,40.0,7.72,280.0,16.3,1
0,51.611,-3.4947,282.14,1024.0,83.0,279.41,0.04,99.0,8.86,296.0,15.96,1
0,53.5766,-1.255,283.96,1015.0,66.0,277.87,0.0,20.0,5.81,275.0,13.86,1
0,53.5433,-1.7062,282.03,1018.0,81.0,278.95,0.0,97.0,9.64,293.0,21.48,1
0,56.0664,-4.027,281.16,1015.0,66.0,275.2,0.0,99.0,9.86,291.0,20.35,1
0,57.7286,-3.9609,279.65,1011.0,72.0,274.97,0.0,71.0,11.44,288.0,19.97,1
0,55.0101,-6.4124,282.68,1021.0,84.0,280.11,0.0,83.0,8.75,294.0,16.4,1
0,55.0101,-6.4124,282.68,1021.0,84.0,280.11,0.0,83.0,8.75,294.0,16.4,1
0,53.533,-1.2397,284.02,1015.0,70.0,278.77,0.0,20.0,5.81,275.0,13.86,1
0,54.9139,-1.4808,283.35,1013.0,68.0,277.71,0.0,20.0,10.8,280.0,16.3,1
0,52.2772,0.9653,284.89,1015.0,69.0,279.4,0.0,75.0,12.07,271.0,24.14,1
0,52.3665,1.5311,285.26,1015.0,74.0,280.77,0.0,81.0,5.81,309.0,11.18,1
0,53.2919,-2.6567,284.03,1018.0,83.0,281.26,0.0,75.0,8.49,281.0,15.2,1
0,57.3109,-2.1096,279.66,1009.0,76.0,275.74,0.0,40.0,10.8,310.0,18.01,1
0,55.0687,-6.889,283.88,1021.0,82.0,280.94,0.0,40.0,7.72,280.0,16.3,1
0,52.2615,-0.1952,285.78,1018.0,66.0,279.6,0.0,96.0,1.34,43.0,4.47,1
0,54.6871,-3.514,282.47,1018.0,88.0,280.59,0.0,98.0,9.76,290.0,15.12,1
0,52.3608,-0.6431,285.35,1019.0,70.0,280.05,0.0,99.0,4.02,327.0,9.83,1
0,51.7363,-3.7067,282.09,1024.0,80.0,278.83,0.06,98.0,8.93,302.0,16.22,1
0,53.0362,-3.4481,282.5,1021.0,81.0,279.41,0.0,23.0,9.7,286.0,17.93,1
0,50.3509,-5.0306,282.88,1028.0,93.0,281.8,0.18,90.0,9.26,290.0,16.3,1
0,52.4256,1.185,284.94,1016.0,73.0,280.26,0.0,86.0,11.47,290.0,20.02,1
0,52.3748,-1.1511,285.44,1020.0,80.0,282.09,0.0,98.0,8.64,297.0,15.75,1
0,53.9001,-2.8657,283.35,1019.0,84.0,280.77,0.0,40.0,10.29,290.0,15.43,1
0,57.6153,-2.0667,279.22,1008.0,76.0,275.31,0.0,51.0,16.11,300.0,24.75,1
0,55.6772,-4.2868,280.87,1016.0,80.0,277.64,0.0,100.0,8.63,286.0,18.28,1
0,51.4573,0.3368,286.97,1019.0,65.0,280.51,0.0,64.0,8.34,288.0,16.45,1
0,52.446,-3.4227,281.82,1022.0,89.0,280.11,0.0,88.0,10.42,295.0,18.88,1
0,54.4942,-1.2585,283.21,1014.0,62.0,276.27,0.0,20.0,2.24,13.0,8.49,1
0,54.8404,-1.4022,282.83,1003.0,69.0,277.43,0.0,99.0,3.58,272.0,8.05,1
0,54.2761,-2.6388,281.52,1018.0,88.0,279.65,0.0,100.0,9.96,289.0,18.82,1
0,53.8457,-0.1726,284.25,1013.0,51.0,274.5,0.0,100.0,6.17,270.0,16.3,1
0,58.3836,-6.493,279.48,1011.0,80.0,276.29,0.0,100.0,1.34,346.0,4.02,1
0,52.6677,-3.5794,282.31,1022.0,100.0,282.31,0.0,90.0,8.95,290.0,18.17,1
0,56.0172,-3.77,282.83,1014.0,66.0,276.79,0.0,100.0,9.65,287.0,20.75,1
0,52.4089,-3.4103,282.26,1022.0,89.0,280.55,0.0,89.0,10.49,295.0,18.92,1
0,53.7492,-0.1135,284.32,1014.0,44.0,272.6,0.0,100.0,10.82,287.0,19.11,1
0,53.7708,-1.9408,281.4,1017.0,83.0,278.69,0.0,98.0,12.58,291.0,23.25,1
0,57.403,-2.0826,278.94,1008.0,79.0,275.59,0.0,50.0,14.82,303.0,24.02,1
0,57.5983,-2.8509,278.78,1008.0,75.0,274.7,0.0,84.0,10.28,269.0,16.99,1
0,53.8072,-0.8167,284.13,1015.0,77.0,280.26,0.0,96.0,4.92,148.0,9.39,1
0,51.578,-2.7939,285.19,1024.0,84.0,282.57,0.0,99.0,7.91,299.0,13.99,1
0,53.6991,-2.1449,281.52,1019.0,85.0,279.15,0.0,94.0,3.13,285.0,8.05,1
0,55.088,-4.6807,282.01,1018.0,87.0,279.97,0.0,100.0,9.91,298.0,19.14,1
0,55.7236,-3.6208,281.35,1015.0,77.0,277.56,0.0,100.0,10.19,286.0,20.59,1
0,55.7564,-4.4427,281.47,1016.0,76.0,277.49,0.0,75.0,1.34,288.0,5.36,1
0,55.8409,-3.7698,281.21,1015.0,82.0,278.33,0.0,100.0,9.76,286.0,20.16,1
0,58.486,-3.2453,279.27,1007.0,75.0,275.18,0.0,40.0,13.38,290.0,16.3,1
0,58.8487,-3.2142,279.04,1007.0,74.0,274.77,0.0,70.0,18.71,302.0,24.04,1
0,56.9112,-2.4467,279.61,1010.0,61.0,272.7,0.0,45.0,10.16,302.0,20.61,1
0,58.4087,-3.2715,278.81,1007.0,75.0,274.73,0.0,40.0,13.38,290.0,16.3,1
0,50.4956,-4.8213,283.31,1028.0,93.0,282.23,0.09,90.0,9.26,290.0,16.3,1
0,59.0973,-2.6601,279.15,1005.0,76.0,275.25,0.0,32.0,18.73,304.0,22.8,1
0,56.6222,-3.232,281.64,1010.0,70.0,276.49,0.0,90.0,3.58,277.0,10.28,1
0,50.5506,-4.1399,283.42,1027.0,93.0,282.34,0.08,100.0,7.87,301.0,15.07,1
0,55.4416,-3.5427,279.33,1015.0,80.0,276.14,0.0,99.0,11.8,297.0,22.84,1
0,52.6335,-0.5238,285.01,1018.0,70.0,279.72,0.0,40.0,9.77,290.0,16.3,1
0,57.71,-4.427,277.56,1012.0,75.0,273.52,0.0,91.0,10.26,290.0,19.7,1
0,57.6228,-3.341,279.92,1014.0,77.0,276.18,0.0,75.0,7.15,338.0,9.39,1
0,55.1071,-3.3339,282.61,1016.0,73.0,278.02,0.0,98.0,10.28,293.0,19.82,1
0,55.7235,-4.2592,281.68,1016.0,79.0,278.25,0.0,75.0,5.66,280.0,16.3,1
0,55.72,-4.2537,281.58,1016.0,80.0,278.33,0.0,100.0,7.96,285.0,18.25,1
0,52.6515,-0.0361,284.85,1018.0,70.0,279.57,0.0,92.0,9.92,291.0,18.62,1
0,55.4986,-1.7678,283.16,1011.0,58.0,275.28,0.0,75.0,10.8,270.0,15.95,1
0,57.3602,-3.8892,277.02,1012.0,74.0,272.86,0.0,100.0,9.89,288.0,19.33,1
0,58.5679,-3.677,278.72,1009.0,77.0,275.01,0.0,89.0,15.37,300.0,22.88,1
0,52.5951,-3.9576,282.52,1024.0,100.0,282.52,0.0,99.0,8.03,279.0,15.16,1
0,55.8979,-2.2619,281.45,1011.0,67.0,275.69,0.0,100.0,14.22,291.0,21.32,1
0,55.4786,-5.5305,283.1,1019.0,87.0,281.04,0.0,75.0,10.29,290.0,16.3,1
0,58.0535,-6.4839,279.51,1014.0,83.0,276.84,0.0,100.0,10.46,293.0,16.7,1
0,55.1822,-2.0714,281.68,1014.0,70.0,276.53,0.0,95.0,11.27,289.0,22.48,1
0,56.6277,-3.8761,281.51,1012.0,72.0,276.76,0.0,99.0,9.2,294.0,21.68,1
0,56.5812,-3.7338,280.06,1012.0,69.0,274.77,0.0,99.0,8.84,296.0,21.87,1
0,54.7895,-3.1912,282.35,1017.0,78.0,278.72,0.0,99.0,8.84,282.0,16.98,1
0,55.8163,-3.8617,281.28,1015.0,82.0,278.4,0.0,100.0,0.89,195.0,3.13,1
0,56.8886,-2.2724,279.87,1010.0,62.0,273.12,0.0,58.0,10.07,300.0,18,1
0,55.1199,-4.0321,280.93,1016.0,78.0,277.34,0.0,74.0,11.17,299.0,21.84,1
0,51.1569,-4.1027,282.78,1026.0,94.0,281.86,0.11,100.0,2.68,240.0,7.6,1
0,56.1194,-3.2522,282.11,1011.0,68.0,276.53,0.0,100.0,10.23,282.0,19.83,1
0,56.5593,-2.7329,281.89,1011.0,60.0,274.56,0.0,78.0,11.48,295.0,21.4,1
0,59.2048,-2.6942,278.96,1004.0,76.0,275.06,0.0,36.0,18.53,304.0,22.51,1
0,51.3925,-0.1568,286.9,1020.0,68.0,281.11,0.0,20.0,1.79,153.0,4.02,1
0,52.7755,-1.2,285.05,1019.0,71.0,279.97,0.0,75.0,3.13,210.0,12.52,1
0,51.6129,-3.505,281.89,1024.0,83.0,279.17,0.06,99.0,8.88,296.0,15.98,1
0,58.4816,-3.4285,278.42,1007.0,75.0,274.36,0.0,40.0,13.38,290.0,16.3,1
0,54.6399,-7.7526,282.25,1023.0,86.0,280.04,0.09,87.0,5.74,284.0,13.99,1
0,54.8949,-7.1997,283.07,1021.0,82.0,280.14,0.1,40.0,7.72,280.0,16.3,1
0,58.2543,-3.5097,278.19,1009.0,75.0,274.13,0.0,75.0,15.54,301.0,24.24,1
0,55.1323,-2.127,281.67,1014.0,71.0,276.72,0.0,96.0,11.32,287.0,22.37,1
0,56.023,-5.4669,281.27,1018.0,83.0,278.56,0.0,100.0,9.57,298.0,16.46,1
0,54.7785,-6.0638,282.16,1020.0,86.0,279.95,0.0,40.0,4.02,248.0,9.39,1
0,54.654,-7.7128,282.66,1023.0,85.0,280.27,0.09,85.0,5.94,284.0,13.99,1
0,54.5502,-7.0168,282.03,1022.0,82.0,279.13,0.1,51.0,6.83,287.0,15.5,1
0,56.3587,-4.988,279.45,1016.0,85.0,277.12,0.0,100.0,9.84,294.0,18.62,1
0,55.4291,-4.3325,281.77,1017.0,71.0,276.82,0.0,20.0,13.38,290.0,16.3,1
0,57.9956,-4.547,279.37,1011.0,80.0,276.18,0.0,81.0,11.69,293.0,20.18,1
0,54.6064,-7.5596,283.38,1023.0,84.0,280.8,0.09,78.0,6.23,287.0,13.89,1
0,54.5086,-7.1064,282.5,1022.0,82.0,279.59,0.1,45.0,6.34,286.0,15.08,1
0,55.5783,-4.1342,280.75,1016.0,83.0,278.05,0.0,100.0,10.14,288.0,19.31,1
0,57.3761,-2.3933,278.68,1008.0,80.0,275.51,0.0,75.0,4.92,314.0,11.62,1
0,50.9717,-3.6891,282.86,1026.0,89.0,281.14,0.08,98.0,8.49,300.0,16.49,1
0,54.9203,-7.2889,282.03,1021.0,82.0,279.13,0.1,40.0,7.72,280.0,16.3,1
0,55.8313,-2.688,279.86,1012.0,72.0,275.18,0.0,90.0,13.04,291.0,22.61,1
0,55.7971,-4.2153,281.53,1018.0,78.0,277.92,0.0,75.0,3.58,270.0,7.6,1
0,51.7728,-3.929,282.41,1024.0,80.0,279.14,0.06,96.0,8.96,303.0,15.76,1
0,56.5709,-3.0481,280.61,1011.0,69.0,275.3,0.0,20.0,7.72,280.0,16.3,1
0,58.2572,-6.5108,277.88,1013.0,83.0,275.24,0.0,20.0,3.58,100.0,8.94,1
0,53.2006,-3.7605,282.22,1021.0,92.0,280.99,0.0,39.0,5.36,282.0,8.94,1
0,54.6355,-7.5692,282.34,1022.0,84.0,279.78,0.09,79.0,6.3,286.0,13.88,1
0,54.1979,-7.6365,281.26,1023.0,84.0,278.72,0.12,98.0,4.43,288.0,13.39,1
0,51.6515,0.8678,286.83,1017.0,59.0,278.97,0.0,0.0,7.2,290.0,16.3,1
0,52.9081,-1.4131,284.94,1019.0,72.0,280.06,0.0,75.0,9.26,300.0,14.92,1
0,53.6379,-0.7001,284.21,1014.0,76.0,280.15,0.0,85.0,14.75,289.0,17.43,1
0,53.6768,-0.8868,284.21,1015.0,76.0,280.15,0.0,85.0,4.92,148.0,9.39,1
0,55.7007,-2.8036,280.69,1013.0,72.0,275.97,0.0,88.0,12.63,295.0,23.74,1
0,57.5057,-2.9625,278.46,1010.0,75.0,274.39,0.0,92.0,11.45,293.0,21.12,1
0,55.2498,-4.8062,282.54,1019.0,86.0,280.32,0.0,99.0,9.57,294.0,17.56,1
0,55.6898,-2.8278,280.15,1013.0,73.0,275.65,0.0,90.0,12.52,295.0,23.7,1
0,60.1924,-1.1671,278.75,999.0,75.0,274.67,0.0,57.0,15.2,306.0,19.67,1
0,52.2773,-0.2877,285.86,1019.0,66.0,279.68,0.0,96.0,9.2,292.0,17.11,1
0,55.7602,-2.6271,280.71,1012.0,72.0,275.99,0.0,88.0,12.99,296.0,23.7,1
0,56.1194,-3.2522,282.11,1011.0,68.0,276.53,0.0,100.0,10.23,282.0,19.83,1
0,55.5237,-4.0687,281.22,1016.0,84.0,278.68,0.0,100.0,11.05,289.0,20.17,1
0,52.6449,-0.0415,284.86,1018.0,70.0,279.58,0.0,92.0,9.93,291.0,18.6,1
0,54.6064,-7.5596,283.38,1023.0,84.0,280.8,0.09,78.0,6.23,287.0,13.89,1
0,53.1852,-3.4335,283.74,1021.0,83.0,280.98,0.0,16.0,9.38,284.0,17.56,1
0,52.4977,-0.9412,284.95,1019.0,61.0,277.68,0.0,100.0,9.95,295.0,17.97,1
0,52.4028,-0.9598,284.88,1019.0,74.0,280.4,0.0,100.0,9.43,296.0,17.19,1
0,55.8766,-3.7452,281.66,1015.0,77.0,277.86,0.0,100.0,9.78,286.0,20.38,1
0,55.6957,-2.7854,280.99,1013.0,72.0,276.26,0.0,87.0,12.64,296.0,23.74,1
0,53.5938,-0.6207,284.13,1014.0,73.0,279.48,0.0,20.0,14.75,289.0,17.43,1
0,56.0905,-3.3177,281.81,1012.0,64.0,275.39,0.0,20.0,9.77,270.0,16.98,1
0,53.2889,-3.1973,284.36,1021.0,77.0,280.48,0.0,40.0,8.23,300.0,16.46,1
0,54.3241,-2.6258,281.58,1018.0,80.0,278.33,0.0,99.0,10.19,290.0,19.33,1
0,56.1665,-3.1593,282.44,1007.0,68.0,276.84,0.0,100.0,7.15,90.0,7.15,1
0,56.1537,-3.1645,282.42,1009.0,68.0,276.83,0.0,100.0,7.15,90.0,7.15,1
0,51.1887,-1.3118,284.44,1022.0,86.0,282.19,0.0,75.0,4.63,260.0,16.3,1
0,51.1887,-1.3118,284.44,1022.0,86.0,282.19,0.0,75.0,4.63,260.0,16.3,1
0,52.3665,1.5311,285.26,1015.0,74.0,280.77,0.0,81.0,5.81,309.0,11.18,1
0,56.6705,-3.2387,280.96,1010.0,65.0,274.8,0.0,87.0,3.58,277.0,10.28,1
0,50.7412,-2.4251,284.24,1025.0,86.0,281.99,0.04,99.0,8.23,298.0,14.09,1
0,51.1849,-1.1809,284.16,1022.0,85.0,281.74,0.0,20.0,0.89,236.0,5.36,1
0,52.5173,-2.4982,284.31,1021.0,83.0,281.53,0.0,34.0,9.91,297.0,17.94,1
0,55.1607,-4.8663,281.83,1019.0,86.0,279.62,0.0,98.0,10.84,296.0,18.34,1
0,55.6957,-2.7854,280.99,1013.0,72.0,276.26,0.0,87.0,12.64,296.0,23.74,1
0,54.7069,-3.3595,281.55,1018.0,88.0,279.68,0.0,100.0,9.1,285.0,15.91,1
0,55.0861,-3.2849,281.72,1016.0,73.0,277.16,0.0,99.0,10.09,291.0,19.37,1
0,55.9065,-3.9263,281.54,1015.0,82.0,278.65,0.0,100.0,9.35,286.0,19.77,1
0,54.5683,-7.441,282.93,1022.0,84.0,280.36,0.1,68.0,6.45,288.0,14.15,1
0,54.6333,-6.3,283.5,1021.0,81.0,280.39,0.0,40.0,4.12,300.0,16.3,1
0,57.0188,-2.2783,279.21,1017.0,71.0,274.36,0.0,43.0,3.58,302.0,6.71,1
0,55.5093,-3.8463,280.9,1016.0,83.0,278.2,0.0,100.0,11.93,293.0,21.48,1
0,54.5506,-6.943,282.55,1022.0,81.0,279.46,0.0,56.0,6.85,287.0,15.36,1
0,54.6309,-7.5872,282.29,1022.0,84.0,279.73,0.09,80.0,6.22,286.0,13.89,1
0,52.8262,-1.3427,284.77,1019.0,71.0,279.7,0.0,75.0,9.26,300.0,14.92,1
0,57.2253,-2.7029,279.09,1006.0,75.0,275.0,0.0,77.0,3.58,306.0,8.94,1
0,53.424,-2.6224,284.0,1020.0,83.0,281.23,0.0,75.0,5.81,268.0,13.86,1
0,52.2363,-0.6089,285.62,1019.0,63.0,278.78,0.0,20.0,9.77,280.0,16.3,1
0,50.6929,-2.1831,284.84,1023.0,86.0,282.58,0.04,97.0,3.13,282.0,6.71,1
0,57.2515,-4.2558,276.38,1014.0,80.0,273.27,0.0,100.0,10.6,289.0,19.37,1
0,55.239,-3.5742,280.68,1015.0,74.0,276.35,0.0,93.0,11.49,301.0,22.7,1
0,57.6687,-4.773,278.9,1013.0,84.0,276.41,0.0,97.0,12.16,288.0,19.82,1
0,58.5793,-3.1324,278.97,1007.0,75.0,274.89,0.0,40.0,13.38,290.0,16.3,1
0,58.3568,-3.2039,278.36,1007.0,75.0,274.3,0.0,40.0,13.38,290.0,16.3,1
0,57.6546,-4.8167,278.78,1013.0,84.0,276.29,0.0,98.0,12.08,288.0,19.58,1
0,54.705,-7.591,283.85,1022.0,84.0,281.26,0.09,79.0,6.53,285.0,13.89,1
0,55.9121,-3.7748,281.54,1015.0,77.0,277.75,0.0,100.0,9.68,286.0,20.39,1
0,55.9348,-2.3637,282.41,1012.0,68.0,276.82,0.0,99.0,14.42,289.0,21.12,1
0,54.5597,-3.5234,281.68,1018.0,88.0,279.81,0.0,99.0,2.68,335.0,8.05,1
0,55.6431,-4.3947,281.7,1017.0,78.0,278.09,0.0,20.0,13.38,290.0,16.3,1
0,58.5771,-3.2471,279.07,1007.0,75.0,274.98,0.0,40.0,13.38,290.0,16.3,1
0,51.1887,-1.3118,284.44,1022.0,86.0,282.19,0.0,75.0,4.63,260.0,16.3,1
0,53.1981,-0.8473,284.56,1017.0,58.0,276.6,0.0,77.0,9.81,291.0,19.68,1
0,57.157,-2.6219,278.62,1009.0,73.0,274.17,0.0,65.0,12.16,302.0,23.17,1
0,57.9407,-4.7136,278.69,1012.0,83.0,276.04,0.0,92.0,11.77,290.0,19.85,1
0,55.4791,-1.7292,283.59,1011.0,58.0,275.69,0.0,75.0,10.8,270.0,15.95,1
0,57.6313,-2.4177,279.0,1009.0,73.0,274.54,0.0,75.0,16.0,298.0,24.09,1
0,56.8382,-2.3512,279.74,1010.0,61.0,272.81,0.0,59.0,9.08,297.0,16.77,1
0,51.6978,-3.5179,282.04,1024.0,72.0,277.27,0.06,99.0,9.3,300.0,16.8,1
0,54.5222,-7.0946,282.75,1022.0,82.0,279.83,0.1,46.0,6.48,286.0,15.16,1
0,50.4253,-4.8141,282.89,1028.0,93.0,281.81,0.09,90.0,9.26,290.0,16.3,1
0,54.7795,-3.3463,282.42,1018.0,78.0,278.79,0.0,100.0,8.83,283.0,15.55,1
0,55.0804,-6.8886,283.64,1021.0,82.0,280.7,0.0,40.0,7.72,280.0,16.3,1
0,55.1185,-6.3958,283.08,1021.0,85.0,280.68,0.0,90.0,9.92,292.0,16.52,1
0,53.7379,-1.1859,284.26,1016.0,64.0,277.72,0.0,92.0,10.7,290.0,20.46,1
0,54.3715,-1.39,283.48,1015.0,63.0,276.75,0.0,75.0,8.75,300.0,14.4,1
0,52.8353,0.0816,284.73,1016.0,65.0,278.38,0.0,20.0,11.83,300.0,16.3,1
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
0,,,,,,,,,,,,
