,tempc,feelsc,windspeed_kph,winddir_deg,pressure_mb,precip_mm,humidity,visibility_km,cloud,weather_code,uvindex,isday,updatedon,a,Unnamed: 0,stationid,b,c,lat,lon
438,9,4.54,38.9,240.0,1016.9,0.6,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2632.0,2632,8745912,2632.0,2632.0,49.719448,-3.482957
439,9,4.54,38.9,240.0,1016.9,0.7,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2569.0,2569,8576415,2569.0,2569.0,49.719448,-3.472957
440,9,4.54,41.0,240.0,1020.0,0.0,81.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,950.0,950,405927,950.0,950.0,49.719448,-3.4629569999999994
441,9,4.54,41.0,260.0,998.0,0.8,71.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,838.0,838,368631,838.0,838.0,49.719448,-3.4529569999999996
442,9,4.54,42.8,240.0,1010.2,0.0,76.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2579.0,2579,8581077,2579.0,2579.0,49.719448,-3.442957
443,9,4.54,46.1,250.0,1000.0,0.7,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2620.0,2620,8741916,2620.0,2620.0,49.719448,-3.432957
444,9,4.54,47.9,240.0,1004.1,2.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,851.0,851,372960,851.0,851.0,49.719448,-3.4229569999999994
445,9,4.56,31.0,220.0,1011.9,0.0,71.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2369.0,2369,4537125,2369.0,2369.0,49.719448,-3.4129569999999996
446,9,4.56,31.0,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2683.0,2683,8767557,2683.0,2683.0,49.719448,-3.402957
447,9,4.56,37.1,230.0,1010.2,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1025.0,1025,430902,1025.0,1025.0,49.719448,-3.392957
448,9,4.56,38.9,240.0,1016.9,0.1,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2690.0,2690,8769888,2690.0,2690.0,49.719448,-3.3829569999999993
449,9,4.56,41.0,240.0,1020.0,0.0,81.0,10.0,50.0,1003.0,3.0,1.0,2022-02-05 15:00,2308.0,2308,4163166,2308.0,2308.0,49.719448,-3.3729569999999995
450,9,4.56,42.8,240.0,1010.2,0.0,76.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,1026.0,1026,431235,1026.0,1026.0,49.719448,-3.3629569999999998
451,9,4.58,31.0,220.0,1011.9,0.0,71.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2550.0,2550,8569755,2550.0,2550.0,49.719448,-3.352957
452,9,4.58,33.1,240.0,1010.2,1.4,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,965.0,965,410922,965.0,965.0,49.719448,-3.3429569999999993
453,9,4.58,38.9,230.0,1009.1,0.0,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,916.0,916,394605,916.0,916.0,49.719448,-3.3329569999999995
454,9,4.6,31.0,240.0,1023.0,0.0,87.0,10.0,75.0,1009.0,3.0,1.0,2022-02-05 15:00,,924,397269,,924.0,49.719448,-3.3229569999999997
455,9,4.6,33.1,240.0,1010.2,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2565.0,2565,8574750,2565.0,2565.0,49.719448,-3.312957
456,9,4.6,37.1,230.0,1010.2,0.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,957.0,957,408258,957.0,957.0,49.719448,-3.3029569999999993
457,9,4.6,41.0,240.0,1009.1,0.1,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,874.0,874,380619,874.0,874.0,49.719448,-3.2929569999999995
458,9,4.62,33.1,240.0,1010.2,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,847.0,847,371628,847.0,847.0,49.719448,-3.2829569999999997
459,9,4.62,37.1,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,894.0,894,387279,894.0,894.0,49.719448,-3.272957
460,9,4.62,38.9,240.0,1016.9,0.4,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2384.0,2384,4716945,2384.0,2384.0,49.719448,-3.262956999999999
461,9,4.62,41.0,240.0,1009.1,1.2,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2373.0,2373,4562766,2373.0,2373.0,49.719448,-3.2529569999999994
462,9,4.62,43.9,240.0,1009.1,2.1,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,878.0,878,381951,878.0,878.0,49.719448,-3.2429569999999996
463,9,4.64,33.1,240.0,1010.2,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2392.0,2392,4795533,2392.0,2392.0,49.719448,-3.232957
464,9,4.64,33.1,240.0,1010.2,1.1,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2367.0,2367,4535127,2367.0,2367.0,49.719448,-3.222957
465,9,4.64,38.9,230.0,1009.1,2.4,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,840.0,840,369297,840.0,840.0,49.719448,-3.2129569999999994
466,9,4.64,38.9,240.0,1016.9,0.3,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2644.0,2644,8749908,2644.0,2644.0,49.719448,-3.2029569999999996
467,9,4.64,41.0,240.0,1009.1,2.4,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2320.0,2320,4198131,2320.0,2320.0,49.719448,-3.192957
468,9,4.66,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,998.0,998,421911,998.0,998.0,49.719448,-3.182957
469,9,4.66,31.0,240.0,1023.0,0.0,87.0,10.0,75.0,1009.0,4.0,1.0,2022-02-05 15:00,,1008,425241,,1008.0,49.719448,-3.1729569999999994
470,9,4.66,34.9,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2412.0,2412,4968360,2412.0,2412.0,49.719448,-3.1629569999999996
471,9,4.66,34.9,240.0,1014.9,0.1,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,962.0,962,409923,962.0,962.0,49.719448,-3.152957
472,9,4.66,37.1,220.0,1012.9,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2564.0,2564,8574417,2564.0,2564.0,49.719448,-3.142957
473,9,4.66,46.1,230.0,1011.9,0.1,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,833.0,833,366966,833.0,833.0,49.719448,-3.1329569999999993
474,9,4.68,34.9,250.0,1010.2,0.3,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,994.0,994,420579,994.0,994.0,49.719448,-3.1229569999999995
475,9,4.68,42.8,240.0,1013.9,0.0,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2351.0,2351,4443219,2351.0,2351.0,49.719448,-3.1129569999999998
476,9,4.7,33.1,240.0,1010.8,0.2,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2399.0,2399,4850145,2399.0,2399.0,49.719448,-3.102957
477,9,4.7,34.9,250.0,1010.2,1.0,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2371.0,2371,4545450,2371.0,2371.0,49.719448,-3.0929569999999993
478,9,4.7,37.1,230.0,1010.2,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2355.0,2355,4457538,2355.0,2355.0,49.719448,-3.0829569999999995
479,9,4.7,42.8,240.0,1010.2,0.9,76.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2418.0,2418,4976685,2418.0,2418.0,49.719448,-3.0729569999999997
480,9,4.72,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,911.0,911,392940,911.0,911.0,49.719448,-3.062957
481,9,4.72,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2686.0,2686,8768556,2686.0,2686.0,49.719448,-3.0529569999999993
482,9,4.72,31.0,220.0,1011.9,0.0,71.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2588.0,2588,8584740,2588.0,2588.0,49.719448,-3.0429569999999995
483,9,4.72,33.1,240.0,1010.2,0.8,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2315.0,2315,4181148,2315.0,2315.0,49.719448,-3.0329569999999997
484,9,4.72,33.1,240.0,1010.8,0.0,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2324.0,2324,4216113,2324.0,2324.0,49.719448,-3.022957
485,9,4.72,41.0,240.0,1011.9,0.9,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2630.0,2630,8745246,2630.0,2630.0,49.719448,-3.012956999999999
486,9,4.74,31.0,220.0,1011.9,0.0,71.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2803.0,2803,9618372,2803.0,2803.0,49.719448,-3.0029569999999994
487,9,4.74,33.1,240.0,1010.8,0.7,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2561.0,2561,8573418,2561.0,2561.0,49.719448,-2.9929569999999996
488,9,4.74,34.9,240.0,1007.1,1.0,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2222.0,2222,3386943,2222.0,2222.0,49.719448,-2.982957
489,9,4.74,34.9,240.0,1007.1,1.3,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2661.0,2661,8755569,2661.0,2661.0,49.719448,-2.972957
490,9,4.74,34.9,240.0,1017.9,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,932.0,932,399933,932.0,932.0,49.719448,-2.9629569999999994
491,9,4.74,34.9,250.0,1010.2,0.1,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2805.0,2805,9950040,2805.0,2805.0,49.719448,-2.9529569999999996
492,9,4.74,34.9,250.0,1010.2,0.2,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,845.0,845,370962,845.0,845.0,49.719448,-2.942957
493,9,4.74,37.1,230.0,1010.2,0.1,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2684.0,2684,8767890,2684.0,2684.0,49.719448,-2.932957
494,9,4.74,38.9,260.0,1001.0,1.2,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,830.0,830,365967,830.0,830.0,49.719448,-2.9229569999999994
495,9,4.74,41.0,240.0,1009.1,0.1,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2534.0,2534,7292367,2534.0,2534.0,49.719448,-2.9129569999999996
496,9,4.74,41.0,240.0,1013.2,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,976.0,976,414585,976.0,976.0,49.719448,-2.902957
497,9,4.74,42.8,240.0,1013.9,0.1,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,969.0,969,412254,969.0,969.0,49.719448,-2.892957
498,9,4.74,42.8,240.0,1013.9,0.1,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2801.0,2801,9617373,2801.0,2801.0,49.719448,-2.8829569999999993
499,9,4.74,42.8,240.0,1013.9,0.1,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,1023.0,1023,430236,1023.0,1023.0,49.719448,-2.8729569999999995
500,9,4.74,50.0,250.0,1007.1,0.1,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2302.0,2302,4114881,2302.0,2302.0,49.719448,-2.8629569999999998
501,9,4.76,22.0,230.0,1017.9,0.1,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,947.0,947,404928,947.0,947.0,49.719448,-2.852957
502,9,4.76,33.1,240.0,1010.8,0.1,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2314.0,2314,4178817,2314.0,2314.0,49.719448,-2.8429569999999993
503,9,4.76,34.9,240.0,1017.9,0.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1893.0,1893,2758239,1893.0,1893.0,49.719448,-2.8329569999999995
504,9,4.76,37.1,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,930.0,930,399267,930.0,930.0,49.719448,-2.8229569999999997
505,9,4.76,38.9,230.0,1009.1,2.2,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,915.0,915,394272,915.0,915.0,49.719448,-2.812957
506,9,4.76,41.0,240.0,1011.9,0.4,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2798.0,2798,9616374,2798.0,2798.0,49.719448,-2.8029569999999993
507,9,4.76,41.0,240.0,1013.2,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2617.0,2617,8596395,2617.0,2617.0,49.719448,-2.7929569999999995
508,9,4.76,42.8,240.0,1010.2,0.5,76.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,2368.0,2368,4536459,2368.0,2368.0,49.719448,-2.7829569999999997
509,9,4.76,43.9,240.0,1009.1,0.1,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,2539.0,2539,7294032,2539.0,2539.0,49.719448,-2.772957
510,9,4.78,34.9,240.0,1017.9,0.1,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2739.0,2739,9085572,2739.0,2739.0,49.719448,-2.762956999999999
511,9,4.78,37.1,230.0,1010.2,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1033.0,1033,433566,1033.0,1033.0,49.719448,-2.7529569999999994
512,9,4.78,37.1,230.0,1010.2,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2682.0,2682,8767224,2682.0,2682.0,49.719448,-2.7429569999999996
513,9,4.78,38.9,230.0,1009.1,1.9,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2580.0,2580,8581410,2580.0,2580.0,49.719448,-2.732957
514,9,4.78,38.9,240.0,1016.9,0.2,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2400.0,2400,4856139,2400.0,2400.0,49.719448,-2.722957
515,9,4.78,41.0,240.0,1011.9,0.4,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2647.0,2647,8750907,2647.0,2647.0,49.719448,-2.7129569999999994
516,9,4.78,41.0,240.0,1013.2,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,964.0,964,410589,964.0,964.0,49.719448,-2.7029569999999996
517,9,4.78,42.8,240.0,1013.9,0.1,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2797.0,2797,9612711,2797.0,2797.0,49.719448,-2.692957
518,9,4.78,43.9,240.0,1009.1,0.9,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,2388.0,2388,4757904,2388.0,2388.0,49.719448,-2.682957
519,9,4.78,47.9,240.0,1004.1,1.6,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,933.0,933,400266,933.0,933.0,49.719448,-2.6729569999999994
520,9,4.81,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,995.0,995,420912,995.0,995.0,49.719448,-2.6629569999999996
521,9,4.81,31.0,240.0,1023.0,0.0,87.0,10.0,75.0,1009.0,3.0,1.0,2022-02-05 15:00,296.0,296,153180,296.0,296.0,49.719448,-2.652957
522,9,4.81,33.1,250.0,1003.0,2.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2583.0,2583,8582742,2583.0,2583.0,49.719448,-2.642957
523,9,4.81,34.9,240.0,1007.1,0.6,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2656.0,2656,8753904,2656.0,2656.0,49.719448,-2.6329569999999993
524,9,4.81,34.9,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,912.0,912,393273,912.0,912.0,49.719448,-2.6229569999999995
525,9,4.81,34.9,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,861.0,861,376290,861.0,861.0,49.719448,-2.6129569999999998
526,9,4.81,42.8,240.0,1010.2,0.0,76.0,10.0,100.0,1009.0,2.0,1.0,2022-02-05 15:00,1027.0,1027,431568,1027.0,1027.0,49.719448,-2.602957
527,9,4.81,43.9,240.0,1009.1,0.1,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,2325.0,2325,4218111,2325.0,2325.0,49.719448,-2.5929569999999993
528,9,4.81,46.1,230.0,1011.9,0.0,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2390.0,2390,4765563,2390.0,2390.0,49.719448,-2.5829569999999995
529,9,4.81,46.1,250.0,1005.1,1.4,87.0,7.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,2607.0,2607,8592399,2607.0,2607.0,49.719448,-2.5729569999999997
530,9,4.83,34.9,250.0,1010.2,0.2,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,1012.0,1012,426573,1012.0,1012.0,49.719448,-2.562957
531,9,4.83,37.1,220.0,1012.9,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,914.0,914,393939,914.0,914.0,49.719448,-2.5529569999999993
532,9,4.83,38.9,240.0,1016.9,0.3,81.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2800.0,2800,9617040,2800.0,2800.0,49.719448,-2.5429569999999995
533,9,4.83,41.0,240.0,1011.9,0.1,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,1034.0,1034,433899,1034.0,1034.0,49.719448,-2.5329569999999997
534,9,4.83,41.0,240.0,1011.9,0.1,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2319.0,2319,4197798,2319.0,2319.0,49.719448,-2.522957
535,9,4.83,46.1,230.0,1011.9,0.2,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,935.0,935,400932,935.0,935.0,49.719448,-2.512956999999999
536,9,4.83,46.1,250.0,1000.0,2.9,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2759.0,2759,9296361,2759.0,2759.0,49.719448,-2.5029569999999994
537,9,4.85,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1005.0,1005,424242,1005.0,1005.0,49.719448,-2.4929569999999996
538,9,4.85,22.0,230.0,1017.9,0.0,76.0,10.0,75.0,1003.0,3.0,1.0,2022-02-05 15:00,849.0,849,372294,849.0,849.0,49.719448,-2.482957
539,9,4.85,28.1,240.0,1014.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1014.0,1014,427239,1014.0,1014.0,49.719448,-2.472957
540,9,4.85,33.1,240.0,1010.8,0.0,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,872.0,872,379953,872.0,872.0,49.719448,-2.4629569999999994
541,9,4.85,37.1,220.0,1012.9,0.0,76.0,10.0,50.0,1003.0,2.0,1.0,2022-02-05 15:00,2685.0,2685,8768223,2685.0,2685.0,49.719448,-2.4529569999999996
542,9,4.85,37.1,230.0,1017.9,0.1,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,837.0,837,368298,837.0,837.0,49.719448,-2.442957
543,9,4.85,38.9,260.0,1001.0,1.2,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,942.0,942,403263,942.0,942.0,49.719448,-2.432957
544,9,4.85,41.0,240.0,1011.9,0.1,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2635.0,2635,8746911,2635.0,2635.0,49.719448,-2.4229569999999994
545,9,4.85,50.0,250.0,1007.1,0.0,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,937.0,937,401598,937.0,937.0,49.719448,-2.4129569999999996
546,9,4.87,31.0,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2323.0,2323,4213782,2323.0,2323.0,49.719448,-2.402957
547,9,4.87,31.0,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,921.0,921,396270,921.0,921.0,49.719448,-2.392957
548,9,4.87,33.1,240.0,1010.8,0.1,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2347.0,2347,4352643,2347.0,2347.0,49.719448,-2.3829569999999993
549,9,4.87,43.9,240.0,1009.1,0.5,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,2637.0,2637,8747577,2637.0,2637.0,49.719448,-2.3729569999999995
550,9,4.89,33.1,240.0,1010.8,0.0,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2380.0,2380,4658337,2380.0,2380.0,49.719448,-2.3629569999999998
551,9,4.89,50.0,250.0,1007.1,0.4,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2313.0,2313,4173489,2313.0,2313.0,49.719448,-2.352957
552,9,4.92,41.0,240.0,1011.9,0.1,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2353.0,2353,4453542,2353.0,2353.0,49.719448,-2.3429569999999993
553,9,4.94,38.9,260.0,1001.0,1.3,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2774.0,2774,9301689,2774.0,2774.0,49.719448,-2.3329569999999995
554,9,4.94,41.0,240.0,1011.9,0.1,76.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2343.0,2343,4337991,2343.0,2343.0,49.719448,-2.3229569999999997
555,9,4.94,42.8,240.0,1013.9,0.0,76.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2398.0,2398,4848147,2398.0,2398.0,49.719448,-2.312957
556,9,4.96,22.0,230.0,1017.9,0.1,76.0,10.0,75.0,1003.0,3.0,1.0,2022-02-05 15:00,2385.0,2385,4717278,2385.0,2385.0,49.719448,-2.3029569999999993
557,9,4.96,33.1,240.0,1010.8,0.1,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2402.0,2402,4875786,2402.0,2402.0,49.719448,-2.2929569999999995
558,9,4.96,38.9,240.0,1016.9,0.0,81.0,10.0,75.0,1003.0,3.0,1.0,2022-02-05 15:00,2403.0,2403,4882446,2403.0,2403.0,49.719448,-2.2829569999999997
559,9,4.96,41.0,260.0,998.0,2.1,71.0,10.0,25.0,1003.0,2.0,1.0,2022-02-05 15:00,2753.0,2753,9294363,2753.0,2753.0,49.719448,-2.272957
560,9,4.99,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2394.0,2394,4831830,2394.0,2394.0,49.719448,-2.262956999999999
561,9,4.99,31.0,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1009.0,1009,425574,1009.0,1009.0,49.719448,-2.2529569999999994
562,9,4.99,38.9,260.0,1001.0,1.5,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2597.0,2597,8588403,2597.0,2597.0,49.719448,-2.2429569999999996
563,9,4.99,46.1,240.0,1008.1,0.6,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2329.0,2329,4250745,2329.0,2329.0,49.719448,-2.232957
564,9,5.01,33.1,250.0,1003.0,1.8,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,913.0,913,393606,913.0,913.0,49.719448,-2.222957
565,9,5.01,34.9,250.0,1010.2,0.3,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,949.0,949,405594,949.0,949.0,49.719448,-2.2129569999999994
566,9,5.01,38.9,260.0,1001.0,1.6,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2531.0,2531,7291368,2531.0,2531.0,49.719448,-2.2029569999999996
567,9,5.03,34.9,250.0,1010.2,0.1,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2415.0,2415,4971690,2415.0,2415.0,49.719448,-2.192957
568,9,5.03,37.1,230.0,1017.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1004.0,1004,423909,1004.0,1004.0,49.719448,-2.182957
569,9,5.03,43.9,240.0,1009.1,0.6,81.0,9.0,100.0,1183.0,2.0,1.0,2022-02-05 15:00,1010.0,1010,425907,1010.0,1010.0,49.719448,-2.1729569999999994
570,9,5.06,37.1,240.0,1013.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,867.0,867,378288,867.0,867.0,49.719448,-2.1629569999999996
571,9,5.06,46.1,250.0,1000.0,3.4,81.0,10.0,75.0,1183.0,1.0,1.0,2022-02-05 15:00,869.0,869,378954,869.0,869.0,49.719448,-2.152957
572,9,5.06,50.0,250.0,1007.1,0.1,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2410.0,2410,4965696,2410.0,2410.0,49.719448,-2.142957
573,9,5.08,29.9,250.0,1025.1,0.0,76.0,10.0,75.0,1003.0,3.0,1.0,2022-02-05 15:00,301.0,301,155178,301.0,301.0,49.719448,-2.1329569999999993
574,9,5.08,33.1,250.0,1003.0,2.6,76.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2776.0,2776,9302355,2776.0,2776.0,49.719448,-2.1229569999999995
575,9,5.1,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2301.0,2301,4109886,2301.0,2301.0,49.719448,-2.1129569999999998
576,9,5.1,33.1,240.0,1010.8,0.0,71.0,10.0,75.0,1009.0,2.0,1.0,2022-02-05 15:00,2401.0,2401,4864797,2401.0,2401.0,49.719448,-2.102957
577,9,5.1,37.1,230.0,1017.9,0.1,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,846.0,846,371295,846.0,846.0,49.719448,-2.0929569999999993
578,9,5.1,38.9,260.0,1001.0,2.2,87.0,9.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2775.0,2775,9302022,2775.0,2775.0,49.719448,-2.0829569999999995
579,9,5.13,37.1,230.0,1017.9,0.0,71.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,1883.0,1883,2422242,1883.0,1883.0,49.719448,-2.0729569999999997
580,9,5.13,38.9,240.0,1016.9,0.1,81.0,10.0,75.0,1003.0,3.0,1.0,2022-02-05 15:00,1035.0,1035,434232,1035.0,1035.0,49.719448,-2.062957
581,9,5.15,50.0,250.0,1007.1,0.1,87.0,6.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,1007.0,1007,424908,1007.0,1007.0,49.719448,-2.0529569999999993
582,9,5.2,22.0,230.0,1016.9,0.0,66.0,10.0,75.0,1003.0,2.0,1.0,2022-02-05 15:00,2361.0,2361,4520475,2361.0,2361.0,49.719448,-2.0429569999999995
583,9,5.2,34.9,250.0,1010.2,0.2,81.0,10.0,75.0,1183.0,2.0,1.0,2022-02-05 15:00,2409.0,2409,4962699,2409.0,2409.0,49.719448,-2.0329569999999997
