50.1,-2.6,283.37,1026.0,87.0,281.31,0.07,100.0,11.08,291.0,15.83,0.6293907,3985863.03
50.1,-2.5,283.49,1026.0,87.0,281.42,0.07,100.0,11.21,292.0,15.97,0.6759709,4092553.59
50.1,-2.4,283.52,1026.0,87.0,281.45,0.07,100.0,11.32,291.0,16.03,0.5576686,4138854.83
50.1,-2.3,283.53,1026.0,87.0,281.46,0.07,100.0,11.42,291.0,16.1,0.63613015,4193312.7
50.1,-2.2,283.56,1026.0,87.0,281.49,0.07,100.0,11.45,290.0,16.08,0.7302968,4177704.90
50.1,-2.1,283.63,1026.0,87.0,281.56,0.07,100.0,11.39,289.0,16,0.60549664,4115660.8
50.1,-2.0,283.71,1026.0,87.0,281.64,0.06,100.0,11.34,289.0,15.91,0.5380628,4046598.96
50.1,-1.9,283.8,1026.0,88.0,281.9,0.06,100.0,11.24,288.0,15.71,0.7816581,3895903.41
50.1,-1.8,283.89,1026.0,88.0,281.99,0.06,100.0,11.13,287.0,15.51,0.7569364,3748996.37
50.1,-1.7,283.98,1025.0,88.0,282.07,0.06,97.0,11.11,286.0,15.39,0.49229473,3662650.56
50.1,-1.6,284.0,1025.0,89.0,282.26,0.06,91.0,11.18,285.0,15.36,0.5786531,3641273.27
50.1,-1.5,284.02,1025.0,89.0,282.28,0.1,85.0,11.24,284.0,15.33,0.6251179,3619979.33
50.1,-1.4,284.0,1025.0,89.0,282.26,0.1,78.0,11.43,283.0,15.5,0.36772692,3741749.6
50.1,-1.3,284.0,1025.0,89.0,282.26,0.1,71.0,11.62,283.0,15.66,0.5684784,3858823.37
50.1,-1.2,283.98,1025.0,89.0,282.24,0.1,68.0,11.81,282.0,15.88,0.56144804,4023751.21
50.1,-1.1,284.02,1025.0,89.0,282.28,0.1,68.0,12.01,282.0,16.14,0.68113303,4224644.97
50.1,-1.0,284.02,1024.0,89.0,282.28,0.0,68.0,12.21,282.0,16.41,0.6930894,4440229.01
50.1,-0.9,284.02,1024.0,89.0,282.28,0.0,72.0,12.38,283.0,16.78,0.6965403,4747396.40
50.1,-0.8,283.76,1024.0,90.0,282.19,0.0,76.0,12.56,283.0,17.16,0.5366109,5077284.24
50.1,-0.7,283.77,1024.0,90.0,282.2,0.0,82.0,12.72,284.0,17.5,0.57081354,5385100.0
50.1,-0.6,283.76,1024.0,90.0,282.19,0.0,90.0,12.86,285.0,17.79,-0.09751058,5657277.35
50.1,-0.5,283.76,1024.0,90.0,282.19,0.0,98.0,13.01,285.0,18.09,0.7512778,5948333.74
